"id","name","description","img"
"640c2dd963a319ea671e3680",Cajun,"A style of cooking that originated in Louisiana and combines French, African, and Native American culinary traditions, featuring bold and spicy flavors and often incorporating seafood, rice, and vegetables.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3680.png
"640c2dd963a319ea671e3784",Turnips,"A root vegetable with a slightly sweet and bitter flavor, commonly used in European and Asian cuisines, often boiled, roasted, or mashed.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3784.png
"640c2dd963a319ea671e36cd",Extra Virgin Olive Oil,"A high-quality oil made from the first pressing of the olives, with a fruity flavor and low acidity. Often used in dressings and for finishing dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36cd.png
"640c2dd963a319ea671e36e7",Ghee,"A type of clarified butter commonly used in South Asian cuisine with a rich, nutty flavor and high smoke point.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36e7.png
"640c2dd963a319ea671e37a8",Vermicelli Pasta,"A type of thin, spaghetti-like pasta that is slightly thinner than spaghetti and often used in soups, stir-fries, or salads.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37a8.png
"640c2dd963a319ea671e36d2",Fenugreek,"An herb commonly used in Indian cuisine for its nutty, maple-like flavor. The leaves and seeds can be used in dishes like curries, stews, and chutneys.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36d2.png
"640c2dd963a319ea671e3740",Pine Nuts,"Pine nuts are edible seeds that come from certain species of pine trees. They have a sweet and nutty flavor, and are commonly used in Mediterranean and Middle Eastern cuisine as a topping or ingredient in dishes like salads, pasta, and pesto.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3740.png
"640c2dd963a319ea671e3805",Brussels Sprouts,"A vegetable closely related to cabbage and broccoli, characterized by small green leafy buds tightly packed into a round shape.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3805.png
"640c2dd963a319ea671e37b9",Clams,"Edible bivalve mollusks with two shells, commonly used in seafood dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37b9.png
"640c2dd963a319ea671e381d",Treacle,"A sweet, sticky syrup made from refined sugar, often used as a sweetener in baking and cooking",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e381d.png
"640c2dd963a319ea671e3812",Apricot Jam,"A sweet spread made from apricots, often used on toast, pastries, and in baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3812.png
"640c2dd963a319ea671e371c",Massaman Curry Paste,"Massaman curry paste is a blend of spices commonly used in Thai cuisine, particularly in dishes from the southern region of Thailand. It typically includes ingredients such as cinnamon, cardamom, cloves, and chili peppers, and is often used as a marinade or seasoning for meat, fish, or vegetables.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e371c.png
"640c2dd963a319ea671e3751",Red Wine,Alcoholic beverage made from fermented grapes or other fruits with a red color derived from the skins of dark-colored grapes.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3751.png
"640c2dd963a319ea671e372e",Onions,"A bulb vegetable with layers of flesh covered by a paper-like skin, used in cooking for its flavor and texture.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e372e.png
"640c2dd963a319ea671e3682",Cannellini Beans,"A type of white bean that is commonly used in Italian cuisine, with a creamy texture and a mild, nutty flavor that is often used in soups, salads, and pasta dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3682.png
"640c2dd963a319ea671e3769",Smoked Paprika,"Smoked paprika is a type of paprika that has been smoked over wood to give it a smoky flavor. It is commonly used in Spanish and Mexican cuisine, and can be used to add flavor to meats, stews, and soups.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3769.png
"640c2dd963a319ea671e385e",Ancho Chillies,"A type of dried chili pepper that is commonly used in Mexican cuisine, with a mild to medium heat level and a fruity, smoky flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e385e.png
"640c2dd963a319ea671e37bb",Rapeseed Oil,"Oil extracted from the seeds of the rapeseed plant, commonly used for cooking and frying.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37bb.png
"640c2dd963a319ea671e36c2",Doner Meat,"A type of meat that is typically made from lamb, chicken, or beef that has been seasoned and cooked on a vertical rotisserie. It is commonly used in Middle Eastern and Mediterranean cuisine, and is often served in sandwiches or wraps.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36c2.png
"640c2dd963a319ea671e37f9",Baguette,"A long, thin loaf of French bread that has a crisp crust and a soft, chewy interior, and is often used for sandwiches and as an accompaniment to meals.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37f9.png
"640c2dd963a319ea671e3673",Black Treacle,"Molasses (American English) or black treacle (British English) is a viscous product resulting from refining sugarcane or sugar beets into sugar. Molasses varies by amount of sugar, method of extraction, and age of plant. Sugarcane molasses is primarily used for sweetening and flavoring foods in the United States, Canada, and elsewhere. Molasses is a defining component of fine commercial brown sugar. Sweet sorghum syrup may be colloquially called ""sorghum molasses"" in the southern United States.[2][3] Similar products include honey, maple syrup, corn syrup, and invert syrup. Most of these alternative syrups have milder flavors.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3673.png
"640c2dd963a319ea671e3719",Mackerel,"Mackerel is a type of fish that is typically oily and has a strong, distinctive flavor. It is commonly used in a variety of dishes, including sushi, fish cakes, and smoked fish.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3719.png
"640c2dd963a319ea671e3845",Rice Vinegar,"Rice vinegar is a vinegar made from fermented rice in China, Japan, Korea, and Vietnam. Chinese rice vinegars are stronger than Japanese ones, and range in colour from clear to various shades of red, brown and black and are therefore known as rice wine vinegar. Chinese and especially Japanese vinegars are less acidic than the distilled Western vinegars which, for that reason, are not appropriate substitutes for rice vinegars. The majority of the Asian rice vinegar types are also more mild and sweet than vinegars typically used in the Western world, with black vinegars as a notable exception. Chinese rice vinegars are made from huangjiu, a type of rice wine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3845.png
"640c2dd963a319ea671e3821",Beef Shin,"A cut of beef from the lower leg, often used in slow-cooked dishes for its rich flavor and collagen content",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3821.png
"640c2dd963a319ea671e3871",Bun,"A bun is a small, sometimes sweet, bread-based item[1] or roll. Though they come in many shapes and sizes, they are most commonly hand-sized or smaller, with a round top and flat bottom.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3871.png
"640c2dd963a319ea671e37d0",Mozzarella,"A semi-soft, mild cheese with a smooth, creamy texture and mild, slightly tangy flavor, commonly used on pizzas and in Italian dishes like lasagna and caprese salad.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37d0.png
"640c2dd963a319ea671e37d4",Banana,"A fruit with a soft, sweet flesh and yellow or green skin that is rich in potassium and often used in baked goods, smoothies, and as a snack.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37d4.png
"640c2dd963a319ea671e3798",Worcestershire Sauce,"A fermented liquid condiment made from a blend of spices, vinegar, and anchovies, commonly used as a seasoning for meats, vegetables, and soups.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3798.png
"640c2dd963a319ea671e368a",Celery,"A long, crunchy stalk vegetable with a green color and a strong, distinct flavor, often used in soups, stews, salads, and as a snack with dips or spreads.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e368a.png
"640c2dd963a319ea671e384c",Wonton Skin,"Won ton skin. Paper-thin squares of dough made from flour, water, eggs and salt used to make won tons, egg rolls and gyoza.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e384c.png
"640c2dd963a319ea671e36de",Fresh Thyme,"An herb with small, fragrant leaves that are used in cooking to add flavor to meats, soups, and stews. It has a slightly minty, lemony flavor and pairs well with other herbs like rosemary and sage.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36de.png
"640c2dd963a319ea671e36d9",Floury Potatoes,"A type of potato with a high starch content and dry, fluffy texture when cooked. Often used for making mashed potatoes, fries, and potato pancakes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36d9.png
"640c2dd963a319ea671e3662",Aubergine,"Eggplant (US, Australia), aubergine (UK), or brinjal (South Asia and South Africa) is a plant species in the nightshade family Solanaceae. Solanum melongena is grown worldwide for its edible fruit. Most commonly purple, the spongy, absorbent fruit is used in various cuisines. Although often considered a vegetable, it is a berry by botanical definition. As a member of the genus Solanum, it is related to tomato and potato. Like the tomato, its skin and seeds can be eaten, but, like the potato, it is usually eaten cooked. Eggplant is nutritionally low in macronutrient and micronutrient content, but the capability of the fruit to absorb oils and flavors into its flesh through cooking expands its use in the culinary arts. It was originally domesticated from the wild nightshade species thorn or bitter apple, S. incanum, probably with two independent domestications: one in South Asia, and one in East Asia.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3662.png
"640c2dd963a319ea671e36d0",Fennel Bulb,"A bulbous vegetable with a licorice-like flavor commonly used in Mediterranean cuisine. The bulb, stems, and fronds can all be eaten raw or cooked.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36d0.png
"640c2dd963a319ea671e36bb",Dark Brown Sugar,"A type of brown sugar with a higher molasses content and darker color than light brown sugar. It has a rich, caramel flavor and is often used in baking and cooking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36bb.png
"640c2dd963a319ea671e381e",Oatmeal,"A type of coarse flour made from ground oats, often used in baking and cooking",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e381e.png
"640c2dd963a319ea671e386b",Sherry,"Sherry is a fortified wine made from white grapes that are grown near the city of Jerez de la Frontera in Andalusia, Spain.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e386b.png
"640c2dd963a319ea671e3882",Buns,"A bun is a small, sometimes sweet, bread-based item or roll. Though they come in many shapes and sizes, they are most commonly hand-sized or smaller, with a round top and flat bottom. Buns are usually made from flour, sugar, milk, yeast and butter.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3882.png
"640c2dd963a319ea671e374b",Red Chile Flakes,"Dried and crushed chili peppers that are often used to add heat and flavor to dishes such as chili, soups, and stews.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e374b.png
